1,2,3,4,5,6,7,8,label
20946.06640625,3617.69677734375,-187500.015625,-50468.18359375,-22946.501953125,-46671.1796875,-51355.01171875, -57514.4140625,1
18105.001953125,1215.5325927734375,-187500.015625,-50463.35546875,-23647.564453125,-47173.82421875,-52990.98046875, -61002.8515625,1
16259.4638671875,-142.98411560058594,-187500.015625,-50219.20703125,-23253.01171875,-46796.41796875,-53123.6796875, -63102.796875,1
17880.232421875,1367.166748046875,-187500.015625,-50082.28125,-22349.822265625,-46081.05078125,-51626.09375, -60959.21875,1
20792.6875,3717.318603515625,-187500.015625,-50229.0859375,-22145.103515625,-45998.81640625,-50523.99609375, -57456.96875,1
20990.142578125,3685.89208984375,-187500.015625,-50455.8671875,-22940.130859375,-46663.625,-51353.15625, -57401.08984375,1
18188.1953125,1318.305908203125,-187500.015625,-50454.7265625,-23642.71484375,-47169.98046875,-52985.50390625, -60865.34375,1
16319.90234375,-64.64124298095703,-187500.015625,-50213.015625,-23257.146484375,-46794.29296875,-53137.359375, -63021.234375,1
17924.51171875,1433.3056640625,-187500.015625,-50063.63671875,-22331.986328125,-46066.98828125,-51652.71484375, -60920.8203125,1
20854.580078125,3799.3271484375,-187500.015625,-50211.00390625,-22113.98828125,-45973.3125,-50553.27734375, -57415.21484375,1
21089.33984375,3787.123046875,-187500.015625,-50453.69921875,-22933.134765625,-46657.5,-51377.18359375, -57332.13671875,1
18298.3671875,1417.748779296875,-187500.015625,-50447.55078125,-23635.046875,-47161.9140625,-52995.71875, -60787.9375,1
16391.0703125,-4.380941867828368,-187500.015625,-50224.50390625,-23272.94921875,-46812.28515625,-53170.41796875, -62985.18359375,1
17955.916015625,1460.1500244140625,-187500.015625,-50078.1015625,-22361.51171875,-46083.26171875,-51680.609375, -60926.85546875,1
20886.05078125,3833.570068359375,-187500.015625,-50222.11328125,-22135.669921875,-45981.515625,-50567.9609375, -57405.91796875,1
21128.701171875,3834.173583984375,-187500.015625,-50462.08203125,-22937.13671875,-46652.94140625,-51394.52734375, -57304.0390625,1
18348.16796875,1473.78466796875,-187500.015625,-50465.43359375,-23644.904296875,-47161.0390625,-53012.83984375, -60733.53515625,1
16407.8125,22.08352279663086,-187500.015625,-50231.6328125,-23276.63671875,-46811.19140625,-53203.1640625, -62953.77734375,1
17963.896484375,1471.236572265625,-187500.015625,-50094.640625,-22365.53515625,-46100.8984375,-51741.5625, -60948.4453125,1
20906.123046875,3850.646728515625,-187500.015625,-50220.61328125,-22114.5703125,-45982.14453125,-50598.71875, -57418.66015625,1
21087.6640625,3806.03271484375,-187500.015625,-50467.3125,-22918.986328125,-46647.75390625,-51385.65625, -57239.3984375,1
18199.70703125,1362.8082275390625,-187500.015625,-50475.8046875,-23644.994140625,-47172.84375,-53024.41796875, -60672.87109375,1
16278.6640625,-74.4089584350586,-187500.015625,-50246.7421875,-23288.103515625,-46832.6484375,-53225.44921875, -62945.015625,1
17884.525390625,1416.9888916015625,-187500.015625,-50089.9453125,-22366.630859375,-46104.20703125,-51766.953125, -60982.46484375,1
20824.919921875,3808.156005859375,-187500.015625,-50220.3671875,-22113.609375,-45965.1796875,-50611.48046875, -57425.1640625,1
21051.119140625,3801.80810546875,-187500.015625,-50471.3359375,-22922.4296875,-46637.71875,-51386.79296875, -57183.2265625,1
18148.119140625,1343.384521484375,-187500.015625,-50475.0234375,-23645.060546875,-47167.2109375,-53023.25390625, -60607.11328125,1
16209.0380859375,-113.5245132446289,-187500.015625,-50244.5546875,-23295.3671875,-46833.02734375,-53254.86328125, -62915.35546875,1
17808.439453125,1373.581787109375,-187500.015625,-50087.46484375,-22380.845703125,-46104.02734375,-51812.484375, -60983.0234375,1
20779.6796875,3790.25244140625,-187500.015625,-50215.5859375,-22108.916015625,-45962.71875,-50635.015625, -57404.7578125,1
21036.009765625,3810.7041015625,-187500.015625,-50467.734375,-22895.71875,-46634.41015625,-51385.296875, -57122.7421875,1
18171.275390625,1384.0870361328125,-187500.015625,-50485.08203125,-23637.283203125,-47178.296875,-53020.015625, -60511.06640625,1
16212.3681640625,-87.84235382080078,-187500.015625,-50260.55859375,-23314.255859375,-46857.83984375,-53276.76953125, -62858.1796875,1
17759.35546875,1358.0025634765625,-187500.015625,-50099.109375,-22387.5078125,-46123.7421875,-51852.2265625, -60990.55859375,1
20720.201171875,3772.169921875,-187500.015625,-50222.53515625,-22093.671875,-45963.45703125,-50659.671875, -57388.88671875,1
20999.28515625,3811.777099609375,-187500.015625,-50477.7734375,-22894.04296875,-46637.3828125,-51411.13671875, -57057.9453125,1
18160.748046875,1401.2979736328125,-187500.015625,-50484.5234375,-23637.283203125,-47174.05078125,-53038.9453125, -60434.6015625,1
16183.2890625,-92.2456512451172,-187500.015625,-50259.6171875,-23323.84375,-46852.09375,-53301.0859375, -62796.3984375,1
17686.041015625,1316.9871826171875,-187500.015625,-50096.36328125,-22411.37890625,-46120.5,-51905.64453125, -60983.08984375,1
20614.4765625,3710.45654296875,-187500.015625,-50217.91015625,-22117.85546875,-45960.83984375,-50719.70703125, -57418.75,1
20963.3203125,3811.82177734375,-187500.015625,-50469.65625,-22883.134765625,-46608.171875,-51404.3203125, -57002.06640625,1
18154.6015625,1417.3687744140625,-187500.015625,-50489.796875,-23633.3046875,-47166.18359375,-53034.5859375, -60340.58984375,1
16102.2861328125,-144.52638244628906,-187500.015625,-50272.984375,-23337.076171875,-46875.609375,-53339.21875, -62782.00390625,1
17568.494140625,1235.29150390625,-187500.015625,-50101.5234375,-22417.90625,-46133.75390625,-51935.59765625, -61007.3203125,1
20541.65625,3664.255615234375,-187500.015625,-50206.35546875,-22093.42578125,-45936.25390625,-50723.3515625, -57405.13671875,1
20949.462890625,3805.5185546875,-187500.015625,-50457.98828125,-22843.28125,-46580.72265625,-51396.09375, -56935.61328125,1
18144.318359375,1408.964599609375,-187500.015625,-50483.359375,-23617.166015625,-47150.08984375,-53035.75, -60267.76953125,1
16055.59375,-180.1103515625,-187500.015625,-50263.75390625,-23343.291015625,-46868.12109375,-53362.01953125, -62748.140625,1
17472.380859375,1163.676513671875,-187500.015625,-50091.33203125,-22425.728515625,-46134.6484375,-51967.671875, -61033.5390625,1
20436.267578125,3592.8193359375,-187500.015625,-50200.69921875,-22099.125,-45936.0078125,-50736.89453125, -57432.7421875,1
20912.537109375,3799.595458984375,-187500.015625,-50459.375,-22842.677734375,-46578.21875,-51375.26171875, -56877.0078125,1
18133.45703125,1426.845947265625,-187500.015625,-50490.71484375,-23621.681640625,-47161.44140625,-53030.4296875, -60169.7109375,1
16015.650390625,-188.6487274169922,-187500.015625,-50275.4453125,-23356.34375,-46884.03515625,-53384.1015625, -62679.140625,1
17387.51171875,1117.5201416015623,-187500.015625,-50116.7890625,-22449.220703125,-46162.140625,-52017.96484375, -61014.5390625,1
20334.298828125,3533.05078125,-187500.015625,-50226.89453125,-22111.57421875,-45964.0390625,-50787.23046875, -57434.3046875,1
20827.712890625,3739.357421875,-187500.015625,-50476.18359375,-22835.279296875,-46590.04296875,-51401.12109375, -56864.78125,1
18081.509765625,1363.0093994140625,-187500.015625,-50502.58203125,-23604.42578125,-47163.85546875,-53036.1953125, -60134.88671875,1
15940.6162109375,-303.201416015625,-187500.015625,-50279.06640625,-23347.984375,-46893.0,-53397.08984375, -62686.29296875,1
17276.7578125,958.4204711914062,-187500.015625,-50112.09765625,-22449.51171875,-46174.234375,-52039.28515625, -61076.6796875,1
20222.271484375,3376.186279296875,-187500.015625,-50206.578125,-22093.759765625,-45950.8046875,-50787.8359375, -57502.12109375,1
20803.4609375,3668.927001953125,-187500.015625,-50470.73046875,-22816.19140625,-46566.88671875,-51367.9296875, -56838.51953125,1
18096.419921875,1343.5186767578125,-187500.015625,-50509.2890625,-23611.9140625,-47164.640625,-53020.171875, -60057.484375,1
15909.6591796875,-337.13134765625,-187500.015625,-50289.19140625,-23368.234375,-46910.4765625,-53427.53125, -62651.29296875,1
17212.900390625,911.5264892578124,-187500.015625,-50126.671875,-22453.892578125,-46180.24609375,-52071.83203125, -61072.23046875,1
20182.529296875,3351.44287109375,-187500.015625,-50231.92578125,-22095.794921875,-45966.2265625,-50815.1484375, -57473.17578125,1
20811.775390625,3683.343994140625,-187500.015625,-50466.68359375,-22798.197265625,-46560.47265625,-51369.203125, -56769.140625,1
18133.880859375,1377.6497802734375,-187500.015625,-50502.984375,-23598.033203125,-47144.0546875,-53004.2109375, -59961.99609375,1
15928.92578125,-324.30145263671875,-187500.015625,-50297.32421875,-23385.646484375,-46913.09375,-53428.78125, -62582.13671875,1
17178.6796875,887.9901123046875,-187500.015625,-50118.33203125,-22475.505859375,-46187.04296875,-52101.78125, -61077.5703125,1
20166.236328125,3356.337890625,-187500.015625,-50219.2734375,-22090.138671875,-45953.53125,-50829.1875, -57465.46484375,1
20847.427734375,3735.423583984375,-187500.015625,-50468.18359375,-22787.08984375,-46552.44921875,-51371.6171875, -56708.36328125,1
18179.43359375,1439.2958984375,-187500.015625,-50506.13671875,-23600.46875,-47154.4921875,-53013.421875, -59887.20703125,1
15971.23828125,-265.7846069335937,-187500.015625,-50301.03515625,-23385.7578125,-46919.62109375,-53439.46875, -62507.30078125,1
17168.509765625,900.5741577148438,-187500.015625,-50120.94921875,-22493.119140625,-46198.796875,-52148.33984375, -61068.56640625,1
20170.90625,3383.22705078125,-187500.015625,-50215.296875,-22085.513671875,-45939.8984375,-50830.39453125, -57448.05078125,1
20897.115234375,3793.1357421875,-187500.015625,-50473.97265625,-22781.27734375,-46547.6640625,-51361.15625, -56642.046875,1
18260.435546875,1515.4482421875,-187500.015625,-50511.90234375,-23592.220703125,-47150.87109375,-53000.1640625, -59780.90234375,1
15971.751953125,-262.99063110351557,-187500.015625,-50295.08984375,-23395.03515625,-46927.0859375,-53477.1953125, -62492.1484375,1
17123.91796875,864.520751953125,-187500.015625,-50114.109375,-22486.5703125,-46200.7421875,-52179.296875, -61095.85546875,1
20117.12890625,3334.522705078125,-187500.015625,-50209.9765625,-22082.65234375,-45942.4453125,-50857.953125, -57475.7890625,1
20885.626953125,3776.86376953125,-187500.015625,-50468.2734375,-22761.98828125,-46540.04296875,-51356.796875, -56606.328125,1
18234.330078125,1476.064453125,-187500.015625,-50513.01953125,-23580.017578125,-47158.58203125,-53000.09765625, -59731.171875,1
15884.2890625,-359.23724365234375,-187500.015625,-50303.7421875,-23397.626953125,-46943.4921875,-53485.17578125, -62478.51171875,1
16961.77734375,708.9078979492188,-187500.015625,-50125.328125,-22503.982421875,-46221.41796875,-52217.921875, -61142.21484375,1
19923.294921875,3163.33056640625,-187500.015625,-50210.421875,-22081.9140625,-45940.5234375,-50914.7265625, -57539.11328125,1
20728.515625,3641.054443359375,-187500.015625,-50464.49609375,-22749.716796875,-46519.27734375,-51386.63671875, -56618.109375,1
18116.267578125,1377.4039306640625,-187500.015625,-50529.203125,-23594.5234375,-47157.44140625,-53006.40234375, -59674.95703125,1
15675.412109375,-525.9812622070311,-187500.015625,-50332.8203125,-23445.392578125,-46972.32421875,-53532.5859375, -62462.5078125,1
16541.54296875,391.7366638183594,-187500.015625,-50123.3828125,-22538.470703125,-46232.640625,-52293.1796875, -61205.58203125,1
19522.662109375,2881.69873046875,-187500.015625,-50199.44921875,-22071.3203125,-45929.39453125,-50955.29296875, -57587.19140625,1
20534.056640625,3528.0888671875,-187500.015625,-50472.875,-22726.560546875,-46515.23046875,-51392.515625, -56583.59765625,1
18014.0078125,1332.6109619140625,-187500.015625,-50528.48828125,-23571.345703125,-47153.7109375,-53018.2265625, -59628.88671875,1
15510.7919921875,-621.1326293945312,-187500.015625,-50319.67578125,-23435.625,-46974.0234375,-53554.46484375, -62455.33203125,1
16388.0078125,303.1567077636719,-187500.015625,-50124.16796875,-22540.818359375,-46239.390625,-52326.015625, -61248.18359375,1
19366.244140625,2793.364501953125,-187500.015625,-50196.67578125,-22076.236328125,-45930.82421875,-50978.1171875, -57616.47265625,1
20370.59765625,3445.23095703125,-187500.015625,-50455.12890625,-22714.0,-46494.37890625,-51377.62890625, -56539.609375,1
17826.3203125,1238.2196044921875,-187500.015625,-50530.41015625,-23587.7734375,-47146.17578125,-53001.21484375, -59517.0390625,1
15245.3427734375,-775.4490966796875,-187500.015625,-50319.7890625,-23469.533203125,-46977.375,-53583.32421875, -62410.5859375,1
16087.958984375,127.44964599609376,-187500.015625,-50123.765625,-22556.083984375,-46237.33203125,-52341.640625, -61232.9609375,1
19054.9296875,2610.3037109375,-187500.015625,-50203.47265625,-22093.224609375,-45938.55859375,-51011.6875, -57635.06640625,1
19995.9375,3217.779541015625,-187500.015625,-50460.359375,-22728.37109375,-46495.1171875,-51420.234375, -56566.87890625,1
17432.884765625,1002.7216186523438,-187500.015625,-50526.0078125,-23588.287109375,-47144.61328125,-53031.546875, -59530.67578125,1
14886.26171875,-982.6944580078124,-187500.015625,-50318.8515625,-23469.263671875,-46977.51171875,-53603.125, -62422.03125,1
15716.31640625,-93.65380859375,-187500.015625,-50130.515625,-22573.115234375,-46253.515625,-52397.3828125, -61292.1953125,1
18671.73046875,2386.33935546875,-187500.015625,-50201.99609375,-22091.8828125,-45936.87890625,-51054.42578125, -57686.6796875,1
19698.48046875,3063.440673828125,-187500.015625,-50447.57421875,-22698.62109375,-46478.3515625,-51438.29296875, -56576.06640625,1
17200.001953125,899.85888671875,-187500.015625,-50532.6015625,-23559.767578125,-47129.8828125,-53015.4765625, -59473.72265625,1
14616.38671875,-1118.7271728515623,-187500.015625,-50342.69921875,-23480.08203125,-46998.140625,-53616.29296875, -62384.43359375,1
15410.767578125,-261.91775512695307,-187500.015625,-50147.3671875,-22581.990234375,-46273.33984375,-52432.69921875, -61320.58203125,1
18414.775390625,2252.38525390625,-187500.015625,-50204.58984375,-22081.82421875,-45937.4375,-51071.09765625, -57713.43359375,1
19474.3828125,2954.811279296875,-187500.015625,-50460.60546875,-22683.154296875,-46474.9765625,-51425.57421875, -56533.9765625,1
17029.861328125,828.5791625976562,-187500.015625,-50542.6796875,-23552.0546875,-47128.33984375,-53007.5859375, -59393.03125,1
14471.994140625,-1178.2498779296875,-187500.015625,-50337.73828125,-23471.365234375,-46994.1171875,-53637.078125, -62346.3671875,1
15274.265625,-322.9380187988281,-187500.015625,-50139.1875,-22581.966796875,-46273.7890625,-52465.19921875, -61326.5703125,1
18249.3046875,2166.979248046875,-187500.015625,-50198.93359375,-22085.916015625,-45940.79296875,-51112.44921875, -57745.15234375,1
19450.912109375,2980.672119140625,-187500.015625,-50442.859375,-22657.716796875,-46450.7265625,-51428.76953125, -56498.5703125,1
17134.9140625,939.488525390625,-187500.015625,-50537.2734375,-23537.90625,-47118.3046875,-52997.99609375, -59299.828125,1
14464.5068359375,-1170.761962890625,-187500.015625,-50346.9453125,-23500.423828125,-47015.375,-53676.484375, -62309.8671875,1
15013.1298828125,-514.7383422851561,-187500.015625,-50144.75390625,-22620.27734375,-46292.8984375,-52554.0703125, -61389.6484375,1
17923.439453125,1931.503662109375,-187500.015625,-50203.046875,-22100.5546875,-45940.45703125,-51181.60546875, -57817.75,1
19202.943359375,2804.0263671875,-187500.015625,-50458.8828125,-22659.505859375,-46463.77734375,-51452.30859375, -56510.015625,1
16909.966796875,774.8008422851562,-187500.015625,-50548.44921875,-23539.986328125,-47135.73828125,-53017.84765625, -59302.10546875,1
14197.73828125,-1374.766357421875,-187500.015625,-50359.9765625,-23509.744140625,-47037.546875,-53695.6171875, -62330.38671875,1
14651.255859375,-795.8115234375,-187500.015625,-50151.52734375,-22631.69921875,-46318.71484375,-52587.1484375, -61479.25390625,1
17538.02734375,1637.5782470703125,-187500.015625,-50201.6171875,-22080.974609375,-45945.93359375,-51185.02734375, -57897.07421875,1
18830.294921875,2528.943359375,-187500.015625,-50450.703125,-22634.11328125,-46447.83984375,-51449.6015625, -56540.390625,1
16541.966796875,509.26214599609375,-187500.015625,-50544.0234375,-23520.427734375,-47128.0703125,-53020.796875, -59296.875,1
13753.69921875,-1693.07763671875,-187500.015625,-50355.0390625,-23511.77734375,-47045.4375,-53723.46875, -62384.76953125,1
14121.83203125,-1171.276123046875,-187500.015625,-50140.4375,-22642.943359375,-46330.49609375,-52622.7578125, -61596.35546875,1
16969.51171875,1243.740478515625,-187500.015625,-50198.3515625,-22093.58203125,-45958.78515625,-51229.34765625, -58032.32421875,1
18318.505859375,2194.3154296875,-187500.015625,-50443.05859375,-22618.958984375,-46440.1953125,-51468.109375, -56618.265625,1
16127.1416015625,259.25787353515625,-187500.015625,-50549.4296875,-23518.70703125,-47124.62890625,-53018.203125, -59301.90625,1
13398.57421875,-1897.4619140625,-187500.015625,-50358.79296875,-23526.708984375,-47055.94140625,-53735.6953125, -62383.0703125,1
13839.775390625,-1317.9705810546875,-187500.015625,-50146.94140625,-22658.3203125,-46340.484375,-52645.6015625, -61601.5625,1
16801.91796875,1192.376220703125,-187500.015625,-50179.109375,-22078.962890625,-45940.41015625,-51238.2890625, -58017.08203125,1
18312.091796875,2268.38916015625,-187500.015625,-50423.16796875,-22589.611328125,-46417.578125,-51459.4375, -56530.55859375,1
16266.4599609375,441.69281005859375,-187500.015625,-50534.2109375,-23492.197265625,-47100.87109375,-53003.33984375, -59154.44921875,1
13631.412109375,-1654.744384765625,-187500.015625,-50363.17578125,-23526.685546875,-47052.8359375,-53742.2890625, -62233.08984375,1
14135.376953125,-1038.484375,-187500.015625,-50153.78125,-22657.068359375,-46336.10546875,-52662.6328125, -61472.50390625,1
17187.57421875,1533.8214111328125,-187500.015625,-50197.234375,-22080.103515625,-45938.0,-51247.67578125, -57860.484375,1
18785.43359375,2667.01025390625,-187500.015625,-50442.56640625,-22589.1640625,-46415.56640625,-51457.89453125, -56342.46875,1
16833.814453125,898.3836669921875,-187500.015625,-50564.33984375,-23491.728515625,-47108.78125,-52983.84765625, -58919.0859375,1
14210.4794921875,-1196.466552734375,-187500.015625,-50382.484375,-23536.4765625,-47065.33203125,-53738.5546875, -62026.875,1
14666.0751953125,-620.39501953125,-187500.015625,-50151.3671875,-22664.109375,-46333.2890625,-52677.921875, -61342.93359375,1
17685.013671875,1925.7369384765625,-187500.015625,-50189.859375,-22080.70703125,-45921.3671875,-51256.39453125, -57769.73828125,1
19339.9140625,3110.8935546875,-187500.015625,-50439.86328125,-22574.658203125,-46387.0,-51426.1328125, -56174.76171875,1
17386.416015625,1340.791748046875,-187500.015625,-50556.47265625,-23486.2734375,-47086.0078125,-52972.203125, -58740.51953125,1
14710.8671875,-803.1428833007812,-187500.015625,-50381.703125,-23537.884765625,-47047.4921875,-53751.56640625, -61896.3828125,1
15105.7783203125,-278.50274658203125,-187500.015625,-50154.51953125,-22676.3359375,-46328.50390625,-52701.5, -61261.90625,1
18100.978515625,2254.17333984375,-187500.015625,-50183.4453125,-22071.810546875,-45912.42578125,-51270.02734375, -57696.9140625,1
19789.85546875,3466.241455078125,-187500.015625,-50437.31640625,-22560.48828125,-46373.20703125,-51414.93359375, -56047.04296875,1
17845.095703125,1698.576171875,-187500.015625,-50554.23828125,-23489.203125,-47075.14453125,-52958.45703125, -58579.765625,1
15115.7919921875,-486.79864501953125,-187500.015625,-50384.5859375,-23557.486328125,-47053.8203125,-53749.75390625, -61752.2578125,1
15386.896484375,-57.421630859375,-187500.015625,-50166.234375,-22711.541015625,-46350.7890625,-52744.21484375, -61198.98828125,1
18289.962890625,2409.4287109375,-187500.015625,-50180.58203125,-22092.0625,-45910.015625,-51319.0703125, -57677.359375,1
19921.283203125,3585.443359375,-187500.015625,-50414.08984375,-22557.71484375,-46344.0859375,-51444.5078125, -56025.49609375,1
17944.94140625,1802.0870361328125,-187500.015625,-50538.76953125,-23474.00390625,-47051.18359375,-52963.0859375, -58515.234375,1
15134.5224609375,-446.0737609863281,-187500.015625,-50383.84765625,-23565.935546875,-47055.7421875,-53779.83984375, -61720.7890625,1
15276.9921875,-120.07357025146484,-187500.015625,-50158.03125,-22734.048828125,-46366.16796875,-52813.73046875, -61275.7421875,1
18138.8203125,2320.826416015625,-187500.015625,-50170.078125,-22090.095703125,-45905.74609375,-51359.16796875, -57761.1328125,1
19827.40625,3548.630126953125,-187500.015625,-50426.453125,-22551.658203125,-46344.53125,-51445.9609375, -56019.41796875,1
17879.5859375,1784.3173828125,-187500.015625,-50557.0078125,-23487.16796875,-47064.703125,-52965.2734375, -58462.9765625,1
14983.7373046875,-539.1017456054689,-187500.015625,-50385.45703125,-23595.529296875,-47074.5390625,-53825.75, -61733.59765625,1
15013.353515625,-303.3802185058594,-187500.015625,-50152.0859375,-22752.310546875,-46376.31640625,-52873.36328125, -61359.2265625,1
17790.044921875,2072.408935546875,-187500.015625,-50168.01953125,-22107.193359375,-45922.93359375,-51424.63671875, -57868.62109375,1
19432.96484375,3268.540283203125,-187500.015625,-50394.0625,-22532.705078125,-46332.3046875,-51491.22265625, -56104.375,1
17479.48828125,1499.265625,-187500.015625,-50533.7421875,-23464.48046875,-47049.08203125,-52988.02734375, -58500.21484375,1
14540.9052734375,-866.1524658203125,-187500.015625,-50367.44140625,-23579.5703125,-47074.875,-53842.515625, -61804.09375,1
14569.6044921875,-640.1986694335938,-187500.015625,-50143.5234375,-22743.19140625,-46380.7421875,-52883.6015625, -61444.54296875,1
17369.71875,1750.499267578125,-187500.015625,-50149.24609375,-22082.583984375,-45907.84375,-51434.73828125, -57962.1640625,1
19091.318359375,3012.21044921875,-187500.015625,-50386.21875,-22499.109375,-46320.703125,-51476.984375, -56142.015625,1
17202.73046875,1293.406005859375,-187500.015625,-50524.6640625,-23426.05859375,-47039.60546875,-52959.015625, -58487.4296875,1
14317.4990234375,-1029.99072265625,-187500.015625,-50372.09375,-23577.40234375,-47081.08984375,-53835.7421875, -61755.09765625,1
14293.2919921875,-840.8949584960938,-187500.015625,-50140.88671875,-22757.138671875,-46392.38671875,-52922.046875, -61470.40234375,1
17096.15625,1564.73388671875,-187500.015625,-50145.3359375,-22091.435546875,-45916.13671875,-51459.796875, -57995.48828125,1
18908.771484375,2907.939697265625,-187500.015625,-50387.359375,-22493.07421875,-46312.9921875,-51467.3515625, -56098.41015625,1
17074.83203125,1233.2574462890625,-187500.015625,-50529.76171875,-23427.17578125,-47041.078125,-52955.44140625, -58406.4921875,1
14192.9326171875,-1086.3841552734377,-187500.015625,-50377.90234375,-23571.904296875,-47081.51171875,-53837.6171875, -61690.7265625,1
14279.166015625,-808.149658203125,-187500.015625,-50153.55859375,-22751.482421875,-46396.6328125,-52922.60546875, -61399.19140625,1
17212.36328125,1702.018310546875,-187500.015625,-50162.3203125,-22086.138671875,-45909.9921875,-51455.99609375, -57880.109375,1
19066.060546875,3079.80224609375,-187500.015625,-50405.23828125,-22492.806640625,-46306.04296875,-51465.96484375, -55932.6484375,1
